Date Local,Average Temperature,Ozone Arithmetic Mean,State Name,City Name,Site Num,Carbon Arithmetic Mean,tmax,tmin,prcp,Year
2001-01-01,27.0,0.0195735,Pennsylvania,Philadelphia,4,0.551737625,35.0,19.0,0.0,2001
2001-01-02,23.5,0.0144705,Pennsylvania,Philadelphia,4,0.5703351249999999,29.0,18.0,0.0,2001
2001-01-03,23.0,0.0063825,Pennsylvania,Philadelphia,4,0.7785714285714286,31.0,15.0,0.0,2001
2001-01-04,28.5,0.00486775,Pennsylvania,Philadelphia,4,1.004861,35.0,22.0,0.0,2001
2001-01-05,25.5,0.00072075,Pennsylvania,Philadelphia,4,1.169791625,32.0,19.0,0.11,2001
2001-01-06,30.5,0.00895625,Pennsylvania,Philadelphia,4,0.9265625,38.0,23.0,0.0,2001
2001-01-07,32.5,0.00311775,Pennsylvania,Philadelphia,4,1.281249875,42.0,23.0,0.0,2001
2001-01-08,36.0,0.00139675,Pennsylvania,Philadelphia,4,1.718659375,40.0,32.0,0.2,2001
2001-01-09,30.5,0.013705750000000001,Pennsylvania,Philadelphia,4,0.5373708571428572,36.0,25.0,0.0,2001
2001-01-10,30.5,0.0053235,Pennsylvania,Philadelphia,4,0.6970238571428571,36.0,25.0,0.0,2001
2001-01-11,38.0,0.004897,Pennsylvania,Philadelphia,4,1.051041625,50.0,26.0,0.0,2001
2001-01-12,36.0,0.0049855,Pennsylvania,Philadelphia,4,1.778124875,43.0,29.0,0.0,2001
2001-01-13,33.5,0.00239725,Pennsylvania,Philadelphia,4,2.101562625,42.0,25.0,0.0,2001
2001-01-14,33.0,0.0015145,Pennsylvania,Philadelphia,4,1.4854165,41.0,25.0,0.01,2001
2001-01-15,37.5,0.00044125,Pennsylvania,Philadelphia,4,1.233013375,39.0,36.0,0.14,2001
2001-01-16,39.0,0.0023675,Pennsylvania,Philadelphia,4,0.908665625,45.0,33.0,0.0,2001
2001-01-17,36.5,0.00344125,Pennsylvania,Philadelphia,4,0.6888133750000001,43.0,30.0,0.0,2001
2001-01-18,33.0,0.00010275,Pennsylvania,Philadelphia,4,1.1682291249999999,36.0,30.0,0.08,2001
2001-01-19,38.5,0.0,Pennsylvania,Philadelphia,4,1.4267597142857142,42.0,35.0,1.02,2001
2001-01-20,35.0,0.00500025,Pennsylvania,Philadelphia,4,0.7973958750000001,39.0,31.0,0.4,2001
2001-01-21,26.0,0.0171175,Pennsylvania,Philadelphia,4,0.489062625,31.0,21.0,0.17,2001
2001-01-22,26.0,0.0056325,Pennsylvania,Philadelphia,4,0.882291625,34.0,18.0,0.0,2001
2001-01-23,27.0,0.0028822500000000003,Pennsylvania,Philadelphia,4,1.488305125,37.0,17.0,0.0,2001
2001-01-24,32.5,0.00473525,Pennsylvania,Philadelphia,4,1.141145875,41.0,24.0,0.0,2001
2001-01-25,32.5,0.01810275,Pennsylvania,Philadelphia,4,0.81666675,39.0,26.0,0.0,2001
2001-01-26,28.5,0.0057355,Pennsylvania,Philadelphia,4,0.675520875,34.0,23.0,0.0,2001
2001-01-27,35.5,0.011456000000000001,Pennsylvania,Philadelphia,4,0.654166625,42.0,29.0,0.03,2001
2001-01-28,33.5,0.013764499999999999,Pennsylvania,Philadelphia,4,0.50625,38.0,29.0,0.0,2001
2001-01-29,31.0,0.00405875,Pennsylvania,Philadelphia,4,0.746942875,38.0,24.0,0.0,2001
2001-01-30,45.5,0.0086765,Pennsylvania,Philadelphia,4,1.0075635,58.0,33.0,0.61,2001
2001-01-31,41.5,0.007809,Pennsylvania,Philadelphia,4,1.4192707500000001,52.0,31.0,0.0,2001
2001-02-01,41.5,0.007956,Pennsylvania,Philadelphia,4,0.6470237142857143,49.0,34.0,0.0,2001
2001-02-02,38.5,0.015955749999999998,Pennsylvania,Philadelphia,4,0.869791625,48.0,29.0,0.0,2001
2001-02-03,29.5,0.010926749999999999,Pennsylvania,Philadelphia,4,0.46130957142857143,33.0,26.0,0.0,2001
2001-02-04,34.0,0.00958825,Pennsylvania,Philadelphia,4,0.799479125,43.0,25.0,0.0,2001
2001-02-05,35.0,0.00473525,Pennsylvania,Philadelphia,4,0.814583375,37.0,33.0,1.62,2001
2001-02-06,37.5,0.00630875,Pennsylvania,Philadelphia,4,0.812500125,42.0,33.0,0.0,2001
2001-02-07,39.0,0.00827925,Pennsylvania,Philadelphia,4,0.71777775,46.0,32.0,0.0,2001
2001-02-08,38.0,0.0033675,Pennsylvania,Philadelphia,4,1.045312625,47.0,29.0,0.0,2001
2001-02-09,48.0,0.02129425,Pennsylvania,Philadelphia,4,1.1359375,62.0,34.0,0.0,2001
2001-02-10,45.5,0.0278235,Pennsylvania,Philadelphia,4,0.4078125,61.0,30.0,0.06,2001
2001-02-11,29.0,0.0255,Pennsylvania,Philadelphia,4,0.4166666666666667,34.0,24.0,0.0,2001
2001-02-12,28.5,0.014470499999999999,Pennsylvania,Philadelphia,4,0.6029245714285715,37.0,20.0,0.06,2001
2001-02-13,42.5,0.006428,Pennsylvania,Philadelphia,4,0.739923,52.0,33.0,0.04,2001
2001-02-14,41.5,0.0027845,Pennsylvania,Philadelphia,4,0.8157156249999999,47.0,36.0,0.05,2001
2001-02-15,45.0,0.0096325,Pennsylvania,Philadelphia,4,0.68440975,50.0,40.0,0.0,2001
2001-02-16,40.5,0.0011175,Pennsylvania,Philadelphia,4,0.96822925,42.0,39.0,0.51,2001
2001-02-17,33.0,0.027206,Pennsylvania,Philadelphia,4,0.573958375,41.0,25.0,0.04,2001
2001-02-18,26.5,0.01285275,Pennsylvania,Philadelphia,4,0.47604175,33.0,20.0,0.0,2001
2001-02-19,33.0,0.014044000000000001,Pennsylvania,Philadelphia,4,0.7489582499999999,44.0,22.0,0.0,2001
2001-02-20,48.5,0.005353,Pennsylvania,Philadelphia,4,0.8770835,60.0,37.0,0.0,2001
2001-02-21,37.5,0.028147,Pennsylvania,Philadelphia,4,0.566145875,50.0,25.0,0.0,2001
2001-02-22,22.0,0.0055735,Pennsylvania,Philadelphia,4,0.677678625,25.0,19.0,0.4,2001
2001-02-23,31.5,0.0148825,Pennsylvania,Philadelphia,4,0.708333375,40.0,23.0,0.0,2001
2001-02-24,31.0,0.017117749999999998,Pennsylvania,Philadelphia,4,0.5965276666666667,36.0,26.0,0.0,2001
2001-02-25,44.0,0.01111775,Pennsylvania,Philadelphia,4,0.775520875,57.0,31.0,0.26,2001
2001-02-26,45.0,0.024323749999999998,Pennsylvania,Philadelphia,4,0.47019925,52.0,38.0,0.0,2001
2001-02-27,43.0,0.01825,Pennsylvania,Philadelphia,4,0.5614585,52.0,34.0,0.0,2001
2001-02-28,36.5,0.017691000000000002,Pennsylvania,Philadelphia,4,0.47906314285714285,42.0,31.0,0.0,2001
2001-03-01,33.0,0.0179705,Pennsylvania,Philadelphia,4,0.560756375,41.0,25.0,0.0,2001
2001-03-02,41.5,0.00951475,Pennsylvania,Philadelphia,4,0.5768466250000001,50.0,33.0,0.0,2001
2001-03-03,45.5,0.01066175,Pennsylvania,Philadelphia,4,0.640625125,52.0,39.0,0.0,2001
2001-03-04,36.5,0.02939725,Pennsylvania,Philadelphia,4,0.371875,41.0,32.0,0.62,2001
2001-03-05,31.5,0.0271175,Pennsylvania,Philadelphia,4,0.37152783333333333,34.0,29.0,0.17,2001
2001-03-06,30.5,0.028999999999999998,Pennsylvania,Philadelphia,4,0.3385415,38.0,23.0,0.0,2001
2001-03-07,40.0,0.021103,Pennsylvania,Philadelphia,4,0.431770875,48.0,32.0,0.0,2001
2001-03-08,38.0,0.022456,Pennsylvania,Philadelphia,4,0.73749975,47.0,29.0,0.0,2001
2001-03-09,39.5,0.02658825,Pennsylvania,Philadelphia,4,0.44299262500000003,44.0,35.0,0.16,2001
2001-03-10,38.5,0.0212795,Pennsylvania,Philadelphia,4,0.36458324999999997,45.0,32.0,0.0,2001
2001-03-11,43.0,0.02511775,Pennsylvania,Philadelphia,4,0.538020875,57.0,29.0,0.0,2001
2001-03-12,43.0,0.0245,Pennsylvania,Philadelphia,4,0.42495475,55.0,31.0,0.25,2001
2001-03-13,46.0,0.004897,Pennsylvania,Philadelphia,4,1.04350075,54.0,38.0,0.49,2001
2001-03-14,46.5,0.0185,Pennsylvania,Philadelphia,4,0.5175045,52.0,41.0,0.0,2001
2001-03-15,44.0,0.00873525,Pennsylvania,Philadelphia,4,1.1234375,55.0,33.0,0.23,2001
2001-03-16,48.5,0.01675,Pennsylvania,Philadelphia,4,0.8101448571428571,57.0,40.0,0.28,2001
2001-03-17,43.0,0.01451475,Pennsylvania,Philadelphia,4,0.689583375,46.0,40.0,0.05,2001
2001-03-18,42.0,0.032103,Pennsylvania,Philadelphia,4,0.356771,49.0,35.0,0.0,2001
2001-03-19,44.5,0.025059,Pennsylvania,Philadelphia,4,0.4703125,54.0,35.0,0.0,2001
2001-03-20,45.5,0.02949975,Pennsylvania,Philadelphia,4,0.556770875,56.0,35.0,0.0,2001
2001-03-21,44.5,0.019647249999999998,Pennsylvania,Philadelphia,4,0.461924125,46.0,43.0,0.96,2001
2001-03-22,45.0,0.03510275,Pennsylvania,Philadelphia,4,0.434062625,48.0,42.0,0.0,2001
2001-03-23,50.0,0.03616175,Pennsylvania,Philadelphia,4,0.3964285714285714,58.0,42.0,0.0,2001
2001-03-24,44.0,0.0319095,Pennsylvania,Philadelphia,4,0.528124875,53.0,35.0,0.0,2001
2001-03-25,37.5,0.02630875,Pennsylvania,Philadelphia,4,0.43958325,45.0,30.0,0.0,2001
2001-03-26,34.0,0.0232795,Pennsylvania,Philadelphia,4,0.5335825,39.0,29.0,0.08,2001
2001-03-27,33.5,0.014088,Pennsylvania,Philadelphia,4,0.51136775,42.0,25.0,0.0,2001
2001-03-28,37.0,0.01330875,Pennsylvania,Philadelphia,4,0.581363,48.0,26.0,0.0,2001
2001-03-29,41.0,0.020706,Pennsylvania,Philadelphia,4,0.7114585,49.0,33.0,0.52,2001
2001-03-30,44.0,0.015397,Pennsylvania,Philadelphia,4,0.64375,47.0,41.0,1.59,2001
2001-03-31,42.5,0.01986775,Pennsylvania,Philadelphia,4,0.611979125,48.0,37.0,0.04,2001
2001-04-01,45.5,0.02257375,Pennsylvania,Philadelphia,4,0.54947925,51.0,40.0,0.0,2001
2001-04-02,45.0,0.02420575,Pennsylvania,Philadelphia,4,0.527083375,50.0,40.0,0.02,2001
2001-04-03,46.5,0.028940999999999998,Pennsylvania,Philadelphia,4,0.8113095714285714,59.0,34.0,0.0,2001
2001-04-04,49.5,0.028426500000000004,Pennsylvania,Philadelphia,4,0.4708333333333334,58.0,41.0,0.0,2001
2001-04-05,49.5,0.031233499999999997,Pennsylvania,Philadelphia,4,0.622945,63.0,36.0,0.0,2001
2001-04-06,52.0,0.004809,Pennsylvania,Philadelphia,4,0.9393446249999999,58.0,46.0,0.07,2001
2001-04-07,51.0,0.03616175,Pennsylvania,Philadelphia,4,0.93645825,58.0,44.0,0.0,2001
2001-04-08,47.5,0.01267625,Pennsylvania,Philadelphia,4,0.594270875,52.0,43.0,0.1,2001
2001-04-09,64.5,0.02958825,Pennsylvania,Philadelphia,4,0.973346875,83.0,46.0,0.33,2001
2001-04-10,57.0,0.02351475,Pennsylvania,Philadelphia,4,0.52300725,64.0,50.0,0.0,2001
2001-04-11,50.0,0.016514499999999998,Pennsylvania,Philadelphia,4,0.6184524285714286,52.0,48.0,0.5,2001
2001-04-12,57.5,0.003956,Pennsylvania,Philadelphia,4,1.180208125,65.0,50.0,0.0,2001
2001-04-13,65.0,0.03585275,Pennsylvania,Philadelphia,4,1.310937625,74.0,56.0,0.03,2001
2001-04-14,57.5,0.0299705,Pennsylvania,Philadelphia,4,0.46822912499999997,67.0,48.0,0.0,2001
2001-04-15,57.0,0.04380875,Pennsylvania,Philadelphia,4,0.557291625,68.0,46.0,0.22,2001
2001-04-16,51.5,0.030588249999999997,Pennsylvania,Philadelphia,4,0.510416625,57.0,46.0,0.13,2001
2001-04-17,45.0,0.027456,Pennsylvania,Philadelphia,4,0.40982775,51.0,39.0,0.02,2001
2001-04-18,43.0,0.032206,Pennsylvania,Philadelphia,4,0.3777776666666666,51.0,35.0,0.03,2001
2001-04-19,45.0,0.02235275,Pennsylvania,Philadelphia,4,0.5071428571428571,57.0,33.0,0.0,2001
2001-04-20,53.5,0.03185275,Pennsylvania,Philadelphia,4,0.784896,66.0,41.0,0.0,2001
2001-04-21,63.0,0.032293999999999996,Pennsylvania,Philadelphia,14,0.7143898750000001,72.0,54.0,0.02,2001
2001-04-22,73.0,0.03470566666666666,Pennsylvania,Philadelphia,14,0.5395831666666666,85.0,61.0,0.0,2001
2001-04-23,73.0,0.04070525,Pennsylvania,Philadelphia,4,0.830215375,88.0,58.0,0.0,2001
2001-04-24,70.5,0.0341765,Pennsylvania,Philadelphia,4,0.45123800000000003,86.0,55.0,0.02,2001
2001-04-25,50.5,0.02066175,Pennsylvania,Philadelphia,4,0.509375,56.0,45.0,0.0,2001
2001-04-26,53.5,0.03047075,Pennsylvania,Philadelphia,4,0.6666061666666666,64.0,43.0,0.0,2001
2001-04-27,58.0,0.03973525,Pennsylvania,Philadelphia,4,0.68854175,75.0,41.0,0.0,2001
2001-04-28,57.5,0.0416325,Pennsylvania,Philadelphia,4,0.41534685714285713,65.0,50.0,0.0,2001
2001-04-29,54.0,0.03416175,Pennsylvania,Philadelphia,4,0.44895825,65.0,43.0,0.0,2001
2001-04-30,59.0,0.03572075,Pennsylvania,Philadelphia,4,0.6250905,74.0,44.0,0.0,2001
2001-05-01,67.0,0.046823500000000004,Pennsylvania,Philadelphia,4,0.761979125,84.0,50.0,0.0,2001
2001-05-02,71.5,0.051497,Pennsylvania,Philadelphia,4,0.7902855,87.0,56.0,0.0,2001
2001-05-03,75.0,0.053511,Pennsylvania,Philadelphia,4,0.72552075,90.0,60.0,0.0,2001
2001-05-04,76.5,0.058264750000000004,Pennsylvania,Philadelphia,4,0.7138888333333333,91.0,62.0,0.0,2001
2001-05-05,66.5,0.030352999999999998,Pennsylvania,Philadelphia,4,0.586979125,77.0,56.0,0.0,2001
2001-05-06,57.5,0.03108825,Pennsylvania,Philadelphia,4,0.47239575,67.0,48.0,0.0,2001
