sector,geo_ref,ghg_category,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022
Agriculture,AK,CH4,0.01979460619971062,0.018513087169307448,0.01916488049491569,0.01973044925399723,0.022503606219642407,0.02348519758756515,0.025518607816681256,0.029215585900706772,0.029821537623227416,0.02884792348748586,0.024786567262281373,0.026336031463067334,0.028768632155053285,0.029907164418514452,0.03213544592260473,0.034445165075013516,0.03634633359410107,0.038821831833382885,0.03470610239168806,0.03305941652915526,0.03327894382722137,0.03279713219764482,0.033547702962500536,0.02958159141816535,0.026822888878499103,0.028259048082204054,0.028196930042691394,0.0307880868232518,0.03471622916619773,0.0382468077093173,0.04309182990831841,0.043270314942395895,0.04520528983044498
Agriculture,AK,CO2,0.004000102815325531,0.003872279415767033,0.00379268716925217,0.004121116453476066,0.004089915026157428,0.00386294293749433,0.003409537633433125,0.003409537633433125,0.003445805799993952,0.003449816081526505,0.003454346608606247,0.003643754573769996,0.003596480087090629,0.003596480087090629,0.003596480087090629,0.003596480087090629,0.003596480087090629,0.003596480087090629,0.003507458223714053,0.003411183525356074,0.003589176691160906,0.003763320572137047,0.003886763796909492,0.00385892733375669,0.003792888082494179,0.003760309534609453,0.003807061114639088,0.003812416982672594,0.003757414925162162,0.00374517018311712,0.003732925441072078,0.003720680699027036,0.003708435956981993
Agriculture,AK,N2O,0.006265792046323578,0.005964190853917519,0.006033856353158497,0.006112320076936333,0.006867225696368625,0.007162084770053174,0.007728132738322467,0.008708971520541273,0.008861965159333043,0.008536213006210536,0.007715590630468381,0.008042582455345573,0.008764340143805761,0.009152176690654594,0.009595981830959962,0.010177303987573097,0.010455332490380253,0.011275850453360716,0.010430677575075544,0.010276775650994944,0.01056680816204039,0.01070758900471782,0.011458279468930903,0.01008871955083472,0.00892276362218253,0.009035638229097928,0.008907815934367229,0.009319944330887567,0.010135451641357741,0.01087655452337564,0.011996451942535093,0.011231142405491227,0.011241918085807875
Agriculture,AL,CH4,3.746018569739478,3.5257155695053375,3.5790891767807387,3.6243407909084646,3.7187801439372636,3.8212656333332817,3.7281937765541864,3.4427627547927795,3.3874583505267637,3.2549361040929146,3.192248241954139,3.019644628356746,3.0238868313085985,3.115592582845792,2.9995510311469253,2.935247308478978,2.869733793822889,2.873801313428509,2.7710130680862135,2.7844724462246115,2.7982920189114773,2.750820632711332,2.7735884575450647,2.8198659279442344,2.7849277533230405,2.6874335495785977,2.7030214939847457,2.7984349371093646,2.8539346910125607,2.8003423533228404,2.7972980941676444,2.7704528948793072,2.706709478567534
Agriculture,AL,CO2,0.09566303436741787,0.09956302853416273,0.08914319308306624,0.07744345990647734,0.004226412289455381,0.10769677371043751,0.07404426100995079,0.10349583065533316,0.09389456686723938,0.10791154298212106,0.1025395314550226,0.05811627984271455,0.00877323196951828,0.00837182860080438,0.12908596212116655,0.009950481115243883,0.009224169100970698,0.00958555614019172,0.15589997195036362,0.005697033354501196,0.1494110995328518,0.07743628554624235,0.006335397260273974,0.06337800958336019,0.006710080498351932,0.006852372312437631,0.0073091412501134,0.007480258393056937,0.007436838769474253,0.007579711903954233,0.007722585038434214,0.007865458172914154,0.008008331307394137
Agriculture,AL,N2O,2.4145914856545843,2.6271000683313153,2.490684723464802,2.4339161379965097,2.7416782628558085,2.4060175589393333,2.547529948679823,2.42367606674338,2.4610705700069455,2.4963672944583375,2.3026929968470298,2.5382584095175127,2.4271641748406814,2.416922213731113,2.4028698513756885,2.4169185921515,2.256226186667299,2.333294886452708,2.457701319730822,2.3482604255853605,2.169978949160074,2.247481785033165,2.3031049946729283,2.417727437629804,2.3210343047126374,2.4046541246693867,2.279720566898424,2.5940851723606557,2.506709094620238,2.3654286271925287,2.4863822483296563,2.356170201971393,2.310242325558996
Agriculture,AR,CH4,10.558226845959844,11.753649265948317,9.801713796825005,10.995942652057055,11.023255659400014,10.701511998871602,11.037485765819977,10.46354848437118,11.203998492523137,10.972411755269972,11.374153281365055,9.915291473176412,10.765116369086392,9.736674801319607,11.091234109262123,12.712205732096471,11.300750301799013,11.036594893513568,10.334049512854932,11.991490686630584,13.601044403553143,11.617923760064183,11.256808462192211,9.227282056899828,10.16293802547975,10.758225965797159,11.668123613662717,9.4177533460396,11.561695019244091,9.152284193143691,10.284054261521913,10.406106871737627,10.532969067983144
Agriculture,AR,CO2,0.2787826786923507,0.27658106558159634,0.28922316271931586,0.29415223371647037,0.34562287436307365,0.3381738488321607,0.309355597548685,0.34432425652434284,0.353154141179541,0.36111692778487636,0.37763762812674684,0.34672417463714034,0.37490798128125685,0.4162252914204236,0.3130904577093234,0.3835539638742852,0.4377691662031856,0.369334040475043,0.31973028710543167,0.2480552377150806,0.3268532310939316,0.2889076185334199,0.3776333177159531,0.24710731987431817,0.26998891589618895,0.2946315746379752,0.2412316372433397,0.1959779976896792,0.2386072246059731,0.2357870674002603,0.2329669101945474,0.2301467529888346,0.2273265957831218
Agriculture,AR,N2O,5.394695373940813,5.5150415212713675,5.6074632992747935,5.805032458129735,5.535740614286188,5.766499293597852,5.584444580752141,5.815256655800311,6.206494929871601,5.848521437481342,6.103414114771222,6.622921325281065,5.934955513380869,6.532833737948818,6.151882319014752,5.499042679211354,6.255184398465622,6.176030230160356,6.0749059684749875,6.04061331392199,5.78558541915896,6.043812491725893,6.006137002345337,6.289439407956383,6.462386104725337,6.254246441104889,6.1947227468427,6.0157059450898975,6.439272745083676,6.573148444115818,6.0479096475513225,5.983903581586905,5.799326899918868
Agriculture,AS,CH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agriculture,AS,CO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agriculture,AS,N2O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agriculture,AZ,CH4,2.4730387573675037,2.4602461391396546,2.5636501234211786,2.603358328058018,2.671748983290916,2.690168996416997,2.7217501788029086,2.707900065180764,2.748122584672696,2.822384151187813,2.7340812093644073,2.8996432412730857,2.921711161377959,2.9925650326330726,2.9322310409608847,3.1332276352670534,3.2228215985147046,3.4273987145958547,3.477259706121657,3.540067704758169,3.212458428068427,3.041173961360879,3.1792016817693063,3.1389929101083007,3.163305851000558,3.123778591390054,3.13151879719633,3.2962519869998275,3.3046881113578754,3.356240306063935,3.17000977539566,3.093225302262611,3.0047072590404778
Agriculture,AZ,CO2,0.01326340609029605,0.01191719423024585,0.01308167274486679,0.01408339689739635,0.01630892618464423,0.01783426750128519,0.01774822740330824,0.01597920759623817,0.01246470543409236,0.009257160119749615,0.009881450784722853,0.009162439505276846,0.009463500680395536,0.01150267162599414,0.01138116302277057,0.01070463890652877,0.009823835253560736,0.01113498442650216,0.01143957555414436,0.01194389706371526,0.01025485669358009,0.01230702180289697,0.008099121473283136,0.004430866128398198,0.005262855846865645,0.007680460854576795,0.007071410323868274,0.00725359911699777,0.008981982819077758,0.009774432210427541,0.01056688160177732,0.0113593309931271,0.01215178038447689
Agriculture,AZ,N2O,4.928012296332817,4.091324510385759,4.837760783346521,4.321510075679839,4.237772251809276,4.362541193066236,4.346232343864581,4.537304868519798,4.756978425327553,4.727185720820927,4.271040451277266,4.360730037693274,4.146312916495704,4.515180562496888,4.7906758870107335,4.6414981920675835,4.750684742526948,4.557598035954788,4.952608569326997,4.33769259704812,4.629099182289902,4.364199581854968,4.55258332632606,4.63678903524311,4.5725698978173295,4.932183546922303,4.587710197371048,4.434667217019789,4.692915334634985,4.506512955046869,3.9832377901818807,4.279927769120114,4.225445902501963
Agriculture,CA,CH4,18.8255655982243,18.325020930210524,18.437725356151425,18.894396877564752,19.777549878442475,20.348414325339114,20.637857630364053,21.539675314028774,21.070148525269683,22.545157871897587,23.31425659604768,24.568015011381966,24.94701552464891,24.710584146290696,24.494521699950653,24.518877187816397,25.221820395644812,26.66153325499246,27.018761252735757,26.4899914654072,25.970470920462986,25.813809914687223,26.85275387659278,26.475123626946328,26.923325593846208,26.483663652112533,26.63088340643561,26.517900001394867,25.669053664854182,24.74157771687811,25.184215215445345,23.952776612751975,23.670259444909117
Agriculture,CA,CO2,0.0516689338920414,0.05089786680255514,0.05941348789031377,0.06250865858766341,0.05555632876712328,0.09472566349291082,0.08829940425583688,0.10089472546164413,0.1382402569455643,0.17889721424624183,0.142701932156782,0.1005783278599292,0.1206915822069007,0.19028205498965706,0.1818151631663035,0.19683328679655449,0.2466756341488443,0.2033368600398734,0.23911254463180462,0.07579861066255407,0.2190077776952512,0.14410659709887016,0.07298115370891167,0.2698380391847621,0.20201377990241015,0.08901756749153102,0.12864160342154102,0.06975594891892745,0.06284981403267731,0.05646854514099707,0.10036829932554024,0.06366225778534221,0.06465060371655883
Agriculture,CA,N2O,9.825521836701187,8.866921243936222,9.051816842044044,9.490192882724942,9.150667167916048,10.022482149606818,10.373249051191104,9.98620108203763,10.089284511502093,9.629924645816143,10.509246106178741,10.23502731846904,11.179467377699279,11.516602550193934,11.527613037826029,11.22262870437386,11.435271991452614,10.568350140409718,11.391300850254135,10.594341224709956,11.218546594375752,11.12076759722991,9.966058851675605,10.025418026216117,10.172945965143407,10.249064530105155,9.497413208766494,9.050673676102237,9.528230154502538,9.998819822972713,9.647029246440882,9.712969620867213,9.635156475229364
Agriculture,CO,CH4,5.582058215375319,5.562037798456261,5.972118956944873,6.0406921906888815,6.220020435343678,6.349882311892107,6.499862046087493,6.656054428049383,6.722909773205823,6.662409303936486,6.61728399736862,6.58188505068825,6.498730391205294,5.920664743183556,5.220376164363158,5.659626266817068,5.933126320668694,6.5983512042151595,6.617769104915266,6.343381229131862,6.324776480533949,6.476827267497281,6.832288580375611,6.505490177196708,6.457982800409628,6.6253206968079095,6.932928368790022,7.211172486795893,7.290595331614054,7.369535087154372,7.39981745168126,7.279713714745778,7.159130068597506
Agriculture,CO,CO2,0.02372741479935892,0.02073565163748526,0.01988426381202939,0.02443890314191539,0.02218616807281744,0.02041993177900753,0.01972590958299314,0.02352774695333999,0.02607389518884756,0.02543957882004294,0.01745335063049987,0.007268103057243943,0.01945924448879615,0.02265368653421634,0.02677661652907557,0.03281639190782908,0.03021942459705464,0.02818818905923978,0.03049821234388702,0.03059845607668814,0.03192569560615682,0.0356905130484744,0.04052721727297469,0.04626330762950195,0.03910807124497264,0.0393410055338837,0.03854778009616257,0.03829962616347641,0.03333900698848423,0.0312798053961626,0.02922060380384098,0.02716140221151936,0.02510220061919773
